start,duration,value
2019-12-28T13:39:44+01:00,[60],[121]
2019-12-28T13:39:45+01:00,[60],[121]
2019-12-28T13:39:48+01:00,[60],[122.199]
2019-12-28T13:39:49+01:00,[60],[122.199]
2019-12-28T13:39:50+01:00,[60],[122.199]
2019-12-28T13:39:54+01:00,[60],[122.199]
2019-12-28T13:39:55+01:00,[60],[122.199]
2019-12-28T13:39:58+01:00,[60],[122.299]
2019-12-28T13:39:59+01:00,[60],[122.299]
2019-12-28T13:40:03+01:00,[60],[122.5]
2019-12-28T13:40:04+01:00,[60],[122.5]
2019-12-28T13:40:11+01:00,[60],[122.199]
2019-12-28T13:40:13+01:00,[60],[122.5]
2019-12-28T13:40:18+01:00,[60],[122.299]
2019-12-28T13:40:19+01:00,[60],[122.299]
2019-12-28T13:40:24+01:00,[60],[121.5]
2019-12-28T13:40:25+01:00,[60],[121.5]
2019-12-28T13:40:31+01:00,[60],[122.299]
2019-12-28T13:40:32+01:00,[60],[122.799]
2019-12-28T13:40:38+01:00,[60],[122.799]
2019-12-28T13:40:39+01:00,[60],[122.799]
2019-12-28T13:40:46+01:00,[60],[121.5]
2019-12-28T13:40:47+01:00,[60],[121.5]
2019-12-28T13:40:56+01:00,[60],[122.799]
2019-12-28T13:40:57+01:00,[60],[122.799]
2019-12-28T13:41:03+01:00,[60],[124.5]
2019-12-28T13:41:07+01:00,[60],[124.5]
2019-12-28T13:41:10+01:00,[60],[124.5]
2019-12-28T13:41:14+01:00,[60],[124.5]
2019-12-28T13:41:21+01:00,[60],[124.5]
2019-12-28T13:41:24+01:00,[60],[128]
2019-12-28T13:41:28+01:00,[60],[128]
2019-12-28T13:41:32+01:00,[60],[128]
2019-12-28T13:41:38+01:00,[60],[128]
2019-12-28T13:41:44+01:00,[60],[128]
2019-12-28T13:41:55+01:00,[60],[128.5]
2019-12-28T13:41:56+01:00,[60],[128.5]
2019-12-28T13:42:04+01:00,[60],[128]
2019-12-28T13:42:12+01:00,[60],[128.699]
2019-12-28T13:42:19+01:00,[60],[128]
2019-12-28T13:42:29+01:00,[60],[129.2]
2019-12-28T13:42:38+01:00,[60],[129.2]
2019-12-28T13:42:46+01:00,[60],[130.1]
2019-12-28T13:42:53+01:00,[60],[130.1]
2019-12-28T13:42:58+01:00,[60],[130.1]
2019-12-28T13:43:03+01:00,[60],[129.4]
2019-12-28T13:43:12+01:00,[60],[129.4]
2019-12-28T13:43:19+01:00,[60],[128.4]
2019-12-28T13:43:24+01:00,[60],[128.4]
2019-12-28T13:43:27+01:00,[60],[132.8]
2019-12-28T13:43:33+01:00,[60],[132.8]
2019-12-28T13:43:39+01:00,[60],[129.4]
2019-12-28T13:43:47+01:00,[60],[129.3]
2019-12-28T13:43:53+01:00,[60],[129.3]
2019-12-28T13:43:57+01:00,[60],[129.8]
2019-12-28T13:44:02+01:00,[60],[126.4]
2019-12-28T13:44:08+01:00,[60],[126.4]
2019-12-28T13:44:15+01:00,[60],[126.299]
2019-12-28T13:44:24+01:00,[60],[126.299]
2019-12-28T13:44:31+01:00,[60],[126.699]
2019-12-28T13:44:38+01:00,[60],[127.199]
2019-12-28T13:44:47+01:00,[60],[129.2]
2019-12-28T13:44:52+01:00,[60],[127.199]
2019-12-28T13:44:58+01:00,[60],[127.199]
2019-12-28T13:45:07+01:00,[60],[127.199]
2019-12-28T13:45:12+01:00,[60],[128.199]
2019-12-28T13:45:19+01:00,[60],[127.199]
2019-12-28T13:45:25+01:00,[60],[129.7]
2019-12-28T13:45:33+01:00,[60],[129.2]
2019-12-28T13:45:39+01:00,[60],[129.2]
2019-12-28T13:45:44+01:00,[60],[129.2]
2019-12-28T13:45:49+01:00,[60],[134.1]
2019-12-28T13:45:55+01:00,[60],[129.2]
2019-12-28T13:46:02+01:00,[60],[134.1]
2019-12-28T13:46:09+01:00,[60],[129.7]
2019-12-28T13:46:22+01:00,[60],[129.2]
2019-12-28T13:46:28+01:00,[60],[130.2]
2019-12-28T13:46:33+01:00,[60],[129.7]
2019-12-28T13:46:38+01:00,[60],[129.7]
2019-12-28T13:46:46+01:00,[60],[129.7]
2019-12-28T13:46:52+01:00,[60],[129.9]
2019-12-28T13:46:56+01:00,[60],[129.9]
2019-12-28T13:47:00+01:00,[60],[129.9]
2019-12-28T13:47:04+01:00,[60],[129.7]
2019-12-28T13:47:10+01:00,[60],[129.7]
2019-12-28T13:47:15+01:00,[60],[129.9]
2019-12-28T13:47:23+01:00,[60],[133]
2019-12-28T13:47:32+01:00,[60],[128.9]
2019-12-28T13:47:39+01:00,[60],[129.9]
2019-12-28T13:47:44+01:00,[60],[129.9]
2019-12-28T13:47:49+01:00,[60],[135.7]
2019-12-28T13:47:56+01:00,[60],[129.9]
2019-12-28T13:48:03+01:00,[60],[138.3]
2019-12-28T13:48:09+01:00,[60],[134.5]
2019-12-28T13:48:12+01:00,[60],[138.6]
2019-12-28T13:48:15+01:00,[60],[138.6]
2019-12-28T13:48:20+01:00,[60],[129.7]
2019-12-28T13:48:26+01:00,[60],[129.7]
2019-12-28T13:48:35+01:00,[60],[129.9]
2019-12-28T13:48:43+01:00,[60],[134.5]
2019-12-28T13:49:02+01:00,[60],[138.8]
2019-12-28T13:49:10+01:00,[60],[138.8]
2019-12-28T13:49:15+01:00,[60],[129.9]
2019-12-28T13:49:24+01:00,[60],[129.9]
2019-12-28T13:49:28+01:00,[60],[147.9]
2019-12-28T13:49:32+01:00,[60],[147.6]
2019-12-28T13:49:36+01:00,[60],[147.6]
2019-12-28T13:49:41+01:00,[60],[147.6]
2019-12-28T13:49:46+01:00,[60],[144.4]
2019-12-28T13:49:54+01:00,[60],[144.4]
2019-12-28T13:50:32+01:00,[60],[130.8]
2019-12-28T13:50:36+01:00,[60],[135.8]
2019-12-28T13:50:39+01:00,[60],[135.8]
2019-12-28T13:50:43+01:00,[60],[135.8]
2019-12-28T13:50:49+01:00,[60],[140.9]
2019-12-28T13:50:54+01:00,[60],[140.9]
2019-12-28T13:50:59+01:00,[60],[140.9]
2019-12-28T13:51:04+01:00,[60],[140.9]
2019-12-28T13:51:09+01:00,[60],[140.9]
2019-12-28T13:51:14+01:00,[60],[140.9]
2019-12-28T13:51:20+01:00,[60],[140.9]
2019-12-28T13:51:25+01:00,[60],[140.9]
2019-12-28T13:51:30+01:00,[60],[140.9]
2019-12-28T13:51:36+01:00,[60],[140.9]
2019-12-28T13:51:41+01:00,[60],[140.9]
2019-12-28T13:51:47+01:00,[60],[140.9]
2019-12-28T13:51:53+01:00,[60],[134.124]
2019-12-28T13:51:59+01:00,[60],[137.173]
2019-12-28T13:52:04+01:00,[60],[139.835]
2019-12-28T13:52:05+01:00,[60],[139.835]
2019-12-28T13:52:10+01:00,[60],[141.8]
2019-12-28T13:52:15+01:00,[60],[141.19]
2019-12-28T13:52:18+01:00,[60],[144.427]
2019-12-28T13:52:22+01:00,[60],[144.427]
2019-12-28T13:52:28+01:00,[60],[144.238]
2019-12-28T13:52:39+01:00,[60],[138.6]
2019-12-28T13:52:45+01:00,[60],[138.6]
2019-12-28T13:52:49+01:00,[60],[138.6]
2019-12-28T13:52:53+01:00,[60],[136.9]
2019-12-28T13:52:56+01:00,[60],[129.9]
2019-12-28T13:53:00+01:00,[60],[129.9]
2019-12-28T13:53:08+01:00,[60],[136]
2019-12-28T13:53:29+01:00,[60],[130.6]
2019-12-28T13:53:49+01:00,[60],[138.6]
2019-12-28T13:53:53+01:00,[60],[138.6]
2019-12-28T13:54:04+01:00,[60],[130.2]
2019-12-28T13:54:14+01:00,[60],[128.8]
2019-12-28T13:54:23+01:00,[60],[128.5]
2019-12-28T13:54:29+01:00,[60],[128.199]
2019-12-28T13:54:32+01:00,[60],[128.199]
2019-12-28T13:54:37+01:00,[60],[127.4]
2019-12-28T13:54:41+01:00,[60],[127.4]
2019-12-28T13:54:48+01:00,[60],[126.799]
2019-12-28T13:54:57+01:00,[60],[125.799]
2019-12-28T13:55:02+01:00,[60],[125.799]
2019-12-28T13:55:09+01:00,[60],[126.199]
2019-12-28T13:55:17+01:00,[60],[126.5]
2019-12-28T13:55:26+01:00,[60],[127.4]
2019-12-28T13:55:33+01:00,[60],[127.4]
2019-12-28T13:55:38+01:00,[60],[127.599]
2019-12-28T13:55:46+01:00,[60],[127.599]
2019-12-28T13:55:55+01:00,[60],[127.599]
2019-12-28T13:55:58+01:00,[60],[127.599]
2019-12-28T13:56:03+01:00,[60],[127.599]
2019-12-28T13:56:10+01:00,[60],[126.799]
2019-12-28T13:56:16+01:00,[60],[126.799]
2019-12-28T13:59:22+01:00,[60],[130.9]
2019-12-28T13:59:37+01:00,[60],[126.9]
2019-12-28T13:59:52+01:00,[60],[126.9]
2019-12-28T14:05:17+01:00,[60],[130.4]
2019-12-28T14:16:13+01:00,[60],[126.9]
2019-12-28T14:25:34+01:00,[60],[130.9]
